,support,itemsets,length
2688,0.3333333333333333,"['Pinterest-Web_H', 'Tencent-DNS_H', 'Twitter-ICMP_H']",3
2689,0.4,"['AnyDesk-AnyDesk_H', 'Apple-ICMP_H', 'Salesforce-Web_M']",3
2690,0.8333333333333334,"['ServiceNow-NetBIOS.Session.Service_M', 'tcp/8888_H', 'Microsoft-Office365.Published_H']",3
2691,0.3,"['MMS_H', 'Alibaba-NetBIOS.Session.Service_H', 'TrendMicro-Web_M']",3
2692,0.3333333333333333,"['udp/443_H', 'udp/52148_M', 'tcp/4443_H']",3
2693,0.4666666666666667,"['MMS_H', 'Cato-Cato.Cloud_L', 'NIST-ITS_H']",3
2694,0.7333333333333333,"['tcp/5228_H', 'EGI-EGI.Hosting.Service_M', 'Yandex-NetBIOS.Session.Service_M']",3
2695,0.4333333333333333,"['Oracle-Oracle.Cloud_H', 'Baidu-ICMP_H', 'McAfee-NetBIOS.Session.Service_L']",3
2696,0.5,"['Bitdefender-Web_M', 'Google-ICMP_H', 'tcp/8080_H']",3
2697,0.9,"['tcp/43133_M', 'GlobalSign-OCSP_H', 'udp/25401_M']",3
2698,0.3666666666666666,"['Fortinet-FortiSASE_L', 'tcp/1900_H', 'tcp/8886_H']",3
2699,0.3,"['udp/59544_M', 'Vultr-Vultr.Cloud_H', 'udp/6002_H']",3
2700,0.6666666666666666,"['udp/8765_H', 'Citrix-Web_H', 'Adobe-NetBIOS.Session.Service_M']",3
2701,0.4666666666666667,"['Nutanix-Nutanix.Cloud_M', 'Tencent-NetBIOS.Session.Service_H', 'Alibaba-NetBIOS.Session.Service_H']",3
2702,0.3,"['tcp/5228_H', 'mail.ru-NetBIOS.Session.Service_M', 'tcp/34567_M']",3
2703,0.7666666666666667,"['ServiceNow-NetBIOS.Session.Service_M', 'tcp/5228_H', 'Dropbox-Web_H']",3
2704,0.5,"['udp/138_M', 'tcp/8181_H', 'Zscaler-Zscaler.Cloud_H']",3
2705,0.4,"['Cisco-NetBIOS.Session.Service_M', 'Intuit-Web_M', 'Google-ICMP_H']",3
2706,1.0,"['tcp/8888_H', 'Baidu-Web_H', 'Cloudflare-CDN_H']",3
2707,0.3,"['tcp/5000_H', 'Dropbox-NetBIOS.Session.Service_L', 'Performive-Performive.Cloud_L']",3
2708,0.3333333333333333,"['tcp/7680_H', 'Zoom.us-Zoom.Meeting_H', 'RSH_L']",3
2709,0.5333333333333333,"['SpaceX-Starlink_M', 'DNS-Root.Name.Servers_H', 'Microsoft-Office365.Published_H']",3
2710,0.3333333333333333,"['tcp/1688_H', 'Sophos-Web_M', 'tcp/51413_M']",3
2711,0.8333333333333334,"['udp/8765_H', 'Apple-Other_H', 'Microsoft-WNS_M']",3
2712,0.3,"['Microsoft-Web_H', 'StackPath-CDN_L', 'udp/53698_H']",3
2713,0.3666666666666666,"['udp/49001_L', 'Alibaba-DingTalk_H', 'Yahoo-Web_H']",3
2714,0.3,"['Alibaba-Alibaba.Cloud_H', 'Cloudflare-DNS_H', 'MS-SQL_L']",3
2715,0.9,"['tcp/5228_H', 'DHCP_H', 'Oracle-Oracle.Cloud_H']",3
2716,0.3,"['tcp/4443_H', 'MS-SQL_L', 'SNMP_H']",3
2717,0.3,"['SAMBA_H', 'Meta-Whatsapp_H', 'tcp/4444_H']",3
2718,0.4666666666666667,"['tcp/30192_H', 'Baidu-Web_H', 'Performive-Performive.Cloud_M']",3
2719,0.3333333333333333,"['Microsoft-NetBIOS.Session.Service_H', 'mail.ru-NetBIOS.Session.Service_M', 'Akamai-Linode.Cloud_H']",3
2720,0.5,"['eBay-NetBIOS.Session.Service_L', 'Baidu-ICMP_H', 'Akamai-Linode.Cloud_H']",3
2721,0.5,"['Alibaba-Web_M', 'Sony-PlayStation.Network_H', 'Amazon-Web_M']",3
2722,0.3,"['tcp/4000_M', 'tcp/5228_H', 'M247-M247.Hosting.Service_H']",3
2723,0.3,"['udp/5001_H', 'udp/46803_L', 'tcp/853_H']",3
2724,0.3,"['Akamai-CDN_H', 'tcp/8088_L', 'udp/80_M']",3
2725,0.4333333333333333,"['Hurricane.Electric-Hurricane.Electric.Internet.Services_M', 'CDN77-CDN_H', 'Dell-Web_M']",3
2726,0.9,"['Adobe-Adobe.Sign_H', 'NewRelic-Web_H', 'OVHcloud-OVHcloud_H']",3
2727,0.3333333333333333,"['EGI-EGI.Hosting.Service_M', 'MS-SQL_L', 'BuiltIn-Meta-Whatsapp_H']",3
2728,0.6333333333333333,"['McAfee-Web_H', 'tcp/18920_H', 'Alibaba-Other_M']",3
2729,0.4666666666666667,"['MMS_H', 'Performive-Performive.Cloud_L', 'Apple-Web_H']",3
2730,0.6666666666666666,"['NTP_H', 'Zoho-Web_M', 'Rackspace-CDN_H']",3
2731,0.3,"['Microsoft-Skype_Teams_H', 'udp/6002_H', 'tcp/47328_L']",3
2732,0.9666666666666668,"['NIST-ITS_H', 'Rackspace-CDN_H', 'Microsoft-Outlook_H']",3
2733,1.0,"['Adobe-Web_H', 'Cloudflare-CDN_H', 'BuiltIn-Meta-Whatsapp_H']",3
2734,0.3333333333333333,"['mail.ru-Web_M', 'Sony-PlayStation.Network_H', 'tcp/8886_H']",3
2735,0.3,"['DigiCert-OCSP_H', 'udp/12885_L', 'tcp/8080_H']",3
2736,0.5666666666666667,"['DHCP_H', 'X-WINDOWS_M', 'Alibaba-Web_M']",3
2737,0.4333333333333333,"['udp/5228_M', 'Cloudflare-NTP_H', 'Ingenuity-Ingenuity.Cloud.Service_M']",3
2738,0.3666666666666666,"['Microsoft-Skype_Teams_H', 'ServiceNow-NetBIOS.Session.Service_M', 'tcp/4460_M']",3
2739,0.4,"['Microsoft-NetBIOS.Session.Service_H', 'SNMP_H', 'udp/50003_L']",3
2740,0.8333333333333334,"['McAfee-Web_H', 'Baidu-DNS_H', 'Alibaba-NetBIOS.Session.Service_H']",3
2741,0.3333333333333333,"['Apple-NetBIOS.Session.Service_H', 'Gigas-Gigas.Cloud_L', 'Kaspersky-Web_H']",3
2742,0.3,"['Oracle-NetBIOS.Session.Service_H', 'udp/58625_L', 'Dell-NetBIOS.Session.Service_M']",3
2743,0.9666666666666668,"['SMB_H', 'NIST-ITS_H', 'Avast-Avast.Security_H']",3
2744,0.4333333333333333,"['Dropbox-NetBIOS.Session.Service_L', 'Akamai-Linode.Cloud_H', 'Sophos-Web_M']",3
2745,0.4,"['udp/51413_M', 'Microsoft-Office365_H', 'Google-DNS_H']",3
2746,0.4333333333333333,"['udp/52148_M', 'Vultr-Vultr.Cloud_H', 'SSH_M']",3
2747,0.3333333333333333,"['McAfee-Web_H', 'Kaspersky-Other_M', 'udp/443_H']",3
2748,0.4,"['Alibaba-Other_M', 'tcp/21909_M', 'Tencent-Web_H']",3
2749,0.8333333333333334,"['Microsoft-Skype_Teams_H', 'Meta-NetBIOS.Session.Service_M', 'Microsoft-Microsoft.Update_H']",3
2750,0.3666666666666666,"['Oracle-NetBIOS.Session.Service_H', 'Baidu-Web_H', 'udp/54743_M']",3
2751,0.3666666666666666,"['ByteDance-Lark_H', 'Imperva-Imperva.Cloud.WAF_M', 'udp/55559_M']",3
2752,0.3,"['tcp/34567_M', 'udp/138_M', 'udp/48252_L']",3
2753,0.3666666666666666,"['udp/51413_M', 'Alibaba-DingTalk_H', 'BuiltIn-Meta-Whatsapp_H']",3
2754,0.4333333333333333,"['Xero-Web_M', 'DNS-DoH_DoT_H', 'Naver-Line_H']",3
2755,0.4333333333333333,"['udp/6881_M', 'Dell-Web_M', 'Tencent-Web_H']",3
2756,0.4333333333333333,"['udp/5001_H', 'RSH_M', 'SNMP_H']",3
2757,0.3,"['udp/46803_L', 'Alibaba-Alibaba.Cloud_H', 'udp/8993_M']",3
2758,0.3666666666666666,"['Microsoft-ICMP_H', 'udp/21909_M', 'tcp/8886_H']",3
2759,0.5333333333333333,"['DigiCert-OCSP_H', 'Blockchain-Crypto.Mining.Pool_H', 'Microsoft-NetBIOS.Session.Service_H']",3
2760,0.3,"['Cloudflare-Other_H', 'Zoom.us-Zoom.Meeting_H', 'tcp/5223_H']",3
2761,0.4,"['Box-Web_H', 'NewRelic-Web_H', 'Vultr-Vultr.Cloud_H']",3
2762,0.3333333333333333,"['udp/59544_M', 'tcp/853_H', 'tcp/8886_H']",3
2763,0.6666666666666666,"['DigiCert-OCSP_H', 'Datadog-Datadog_H', 'ESET-Eset.Service_M']",3
2764,0.4,"['tcp/4443_H', 'Dell-NetBIOS.Session.Service_M', 'udp/5228_H']",3
2765,0.3333333333333333,"['tcp/8081_H', 'LinkedIn-NetBIOS.Session.Service_L', 'DigitalOcean-DigitalOcean.Platform_H']",3
2766,0.9666666666666668,"['Microsoft-NetBIOS.Session.Service_H', 'Baidu-ICMP_H', 'tcp/8181_H']",3
2767,0.3,"['Intuit-Web_M', 'DNS-Root.Name.Servers_H', 'udp/6002_H']",3
2768,0.4,"['M247-M247.Hosting.Service_H', 'Microsoft-Outlook_H', 'udp/6969_M']",3
2769,0.4,"['Microsoft-Web_H', 'Apple-NetBIOS.Session.Service_H', 'udp/6969_M']",3
2770,0.5333333333333333,"['udp/52148_M', 'tcp/39670_H', 'Alibaba-Other_M']",3
2771,0.4666666666666667,"['AnyDesk-AnyDesk_H', 'Cato-Cato.Cloud_L', 'NewRelic-Web_H']",3
2772,0.3,"['Atlassian-Atlassian.Notification_L', 'tcp/853_H', 'HP-Web_M']",3
2773,0.4,"['Sony-PlayStation.Network_H', 'udp/51413_M', 'Akamai-Linode.Cloud_H']",3
2774,0.4333333333333333,"['Datadog-Datadog_H', 'Ingenuity-Ingenuity.Cloud.Service_M', 'tcp/4460_H']",3
2775,0.9333333333333332,"['Datadog-Datadog_H', 'Citrix-Web_H', 'tcp/8181_H']",3
2776,0.3,"['udp/49001_L', 'udp/138_M', 'ADP-NetBIOS.Session.Service_L']",3
2777,0.3,"['tcp/1688_H', 'tcp/9200_L', 'OVHcloud-OVHcloud_H']",3
2778,0.3666666666666666,"['VK-NetBIOS.Session.Service_L', 'udp/6881_H', 'Rackspace-CDN_H']",3
2779,0.7333333333333333,"['Imperva-Imperva.Cloud.WAF_M', 'ntp.org-NTP_H', 'tcp/8080_H']",3
2780,0.4,"['Apple-ICMP_H', 'Adobe-NetBIOS.Session.Service_M', 'DigitalOcean-DigitalOcean.Platform_H']",3
2781,0.4,"['Cisco-NetBIOS.Session.Service_M', 'IKE_H', 'tcp/5443_H']",3
2782,0.3333333333333333,"['ColoCrossing-ColoCrossing.Hosting.Service_H', 'Alibaba-DingTalk_H', 'GoDaddy-Web_M']",3
2783,0.5,"['Microsoft-Web_H', 'Zoom.us-Zoom.Meeting_H', 'Naver-Line_H']",3
2784,0.3333333333333333,"['Marketo-Web_M', 'Citrix-Web_H', 'LinkedIn-Web_H']",3
2785,0.3,"['Apple-Other_H', 'Box-Web_H', 'tcp/18920_H']",3
2786,0.4333333333333333,"['ntp.org-NTP_H', 'tcp/4460_H', 'tcp/18920_H']",3
2787,0.4,"['CacheFly-CDN_H', 'tcp/5000_H', 'Alibaba-Other_M']",3
2788,1.0,"['Baidu-DNS_H', 'Akamai-CDN_H', 'tcp/8080_H']",3
2789,0.5,"['udp/52148_M', 'Microsoft-Office365_H', 'udp/6002_H']",3
2790,0.7666666666666667,"['TELNET_M', 'OVHcloud-OVHcloud_H', 'Valve-Steam_H']",3
2791,0.6666666666666666,"['Pinterest-Web_H', 'Valve-Steam_H', 'Yandex-NetBIOS.Session.Service_M']",3
2792,0.4,"['ByteDance-Lark_H', 'MS-SQL_L', 'Netflix-Web_H']",3
2793,0.9333333333333332,"['tcp/7680_H', 'NewRelic-Web_H', 'tcp/8181_H']",3
2794,0.5666666666666667,"['Cisco-Web_H', 'tcp/853_H', 'udp/49304_H']",3
2795,0.4666666666666667,"['Bitdefender-Web_M', 'Yandex-NetBIOS.Session.Service_M', 'BuiltIn-Meta-Whatsapp_H']",3
2796,0.3,"['Medianova-CDN_L', 'tcp/8728_M', 'tcp/5223_H']",3
2797,0.3333333333333333,"['DNS-DoH_DoT_H', 'Baidu-ICMP_H', 'OVHcloud-OVH.Telecom_L']",3
2798,0.8,"['Apple-Other_H', 'OVHcloud-OVHcloud_H', 'tcp/18920_H']",3
2799,0.4666666666666667,"['HTTP_H', 'Sony-PlayStation.Network_H', 'tcp/4444_H']",3
2800,0.4666666666666667,"['Tencent-DNS_H', 'tcp/5000_H', 'tcp/2323_L']",3
2801,0.4,"['tcp/7680_H', 'udp/39670_H', 'udp/6969_M']",3
2802,0.5333333333333333,"['Tencent-NetBIOS.Session.Service_H', 'DNS-Root.Name.Servers_H', 'tcp/34567_M']",3
2803,0.3333333333333333,"['udp/5001_H', 'Marketo-Web_M', 'Dell-NetBIOS.Session.Service_M']",3
2804,0.7333333333333333,"['tcp/853_H', 'Imperva-Imperva.Cloud.WAF_M', 'Rackspace-CDN_H']",3
2805,0.7,"['Cisco-NetBIOS.Session.Service_M', 'PING_H', 'Yahoo-Web_H']",3
2806,0.8333333333333334,"['McAfee-Web_H', 'Hosting-Bulletproof.Hosting_H', 'NewRelic-Web_H']",3
2807,0.3333333333333333,"['Spotify-Spotify_M', 'HTTPS_H', 'GCore.Labs-CDN_H']",3
2808,0.5333333333333333,"['Apple-Inbound_Email_H', 'Dropbox-NetBIOS.Session.Service_L', 'tcp/8080_H']",3
2809,0.3333333333333333,"['MMS_H', 'Cisco-Webex_H', 'Zoom.us-Zoom.Meeting_M']",3
2810,0.5666666666666667,"['Tencent-NetBIOS.Session.Service_H', 'OVHcloud-OVHcloud_H', 'mail.ru-NetBIOS.Session.Service_L']",3
2811,0.3666666666666666,"['udp/50084_H', 'Adobe-NetBIOS.Session.Service_M', 'Salesforce-NetBIOS.Session.Service_M']",3
2812,0.4,"['Apple-NetBIOS.Session.Service_H', 'GlobalSign-OCSP_H', 'MS-SQL_L']",3
2813,0.6666666666666666,"['DigitalOcean-DigitalOcean.Platform_H', 'Truecaller-Truecaller_M', 'tcp/5223_H']",3
2814,0.4666666666666667,"['Dell-NetBIOS.Session.Service_M', 'Performive-Performive.Cloud_L', 'Alibaba-NetBIOS.Session.Service_H']",3
2815,0.3333333333333333,"['SAP-HANA_L', 'udp/5228_M', 'ntp.org-NTP_H']",3
2816,0.5666666666666667,"['ByteDance-Lark_H', 'Apple-Inbound_Email_H', 'Salesforce-NetBIOS.Session.Service_M']",3
2817,0.3333333333333333,"['SIP_L', 'udp/52148_M', 'Tencent-Other_H']",3
2818,0.5333333333333333,"['Apple-Web_H', 'Adobe-Adobe.Experience.Cloud_H', 'Amazon-Web_M']",3
2819,0.5333333333333333,"['Zoho-NetBIOS.Session.Service_L', 'GlobalSign-OCSP_H', 'Oracle-NetBIOS.Session.Service_H']",3
2820,0.9666666666666668,"['Apple-Other_H', 'Citrix-Web_H', 'Avast-Avast.Security_H']",3
2821,0.5333333333333333,"['tcp/853_H', 'Netflix-Web_H', 'Salesforce-NetBIOS.Session.Service_M']",3
2822,0.3,"['VK-NetBIOS.Session.Service_L', 'tcp/8181_H', 'tcp/51413_M']",3
2823,0.4666666666666667,"['AnyDesk-AnyDesk_H', 'udp/62312_M', 'Valve-Steam_H']",3
2824,0.4,"['Microsoft-Skype_Teams_H', 'BuiltIn-Meta-Whatsapp_H', 'udp/6969_M']",3
2825,0.3666666666666666,"['tcp/853_H', 'GTHost-Dedicated.Instant.Servers_M', 'SSH_M']",3
2826,1.0,"['Tencent-NetBIOS.Session.Service_H', 'Sony-PlayStation.Network_H', 'tcp/8886_H']",3
2827,0.3666666666666666,"['ColoCrossing-ColoCrossing.Hosting.Service_H', 'tcp/8888_H', 'Box-Web_H']",3
2828,0.3,"['AnyDesk-AnyDesk_H', 'tcp/8443_L', 'Vultr-Vultr.Cloud_H']",3
2829,0.3333333333333333,"['DigiCert-OCSP_H', 'udp/59544_M', 'OVHcloud-OVHcloud_H']",3
2830,0.4666666666666667,"['DigiCert-OCSP_H', 'udp/51560_M', 'tcp/8181_H']",3
2831,0.4333333333333333,"['OVHcloud-OVH.Telecom_M', 'Akamai-Linode.Cloud_H', 'tcp/5223_H']",3
2832,0.4,"['udp/6002_H', 'tcp/8728_M', 'Fortinet-NetBIOS.Session.Service_L']",3
2833,0.9,"['udp/5001_H', 'SMB_H', 'tcp/83_H']",3
2834,0.3333333333333333,"['GCore.Labs-CDN_H', 'Microsoft-Azure_M', 'Yahoo-Inbound_Email_H']",3
2835,0.8666666666666667,"['SSL_H', 'Adobe-Adobe.Sign_H', 'NIST-ITS_H']",3
2836,0.4333333333333333,"['Amazon-Web_M', 'OVHcloud-OVHcloud_H', 'udp/9803_M']",3
2837,0.3,"['Rackspace-CDN_H', 'udp/39670_H', 'udp/48252_L']",3
2838,0.4,"['tcp/34567_M', 'Akamai-Linode.Cloud_H', 'udp/6969_M']",3
2839,0.8333333333333334,"['Cloudflare-Web_H', 'Meta-NetBIOS.Session.Service_M', 'Yahoo-Web_H']",3
2840,0.3,"['udp/51400_L', 'Apple-APNs_H', 'udp/8993_M']",3
2841,0.3,"['Pinterest-Web_H', 'LinkedIn-Web_H', 'tcp/51033_M']",3
2842,0.4,"['udp/5683_L', 'Apple-NetBIOS.Session.Service_H', 'Microsoft-Outlook_H']",3
2843,0.4666666666666667,"['tcp/4443_H', 'INAP-INAP_H', 'Tencent-Web_H']",3
2844,0.3,"['tcp/1688_H', 'Zoho-Web_H', 'Valve-Steam_H']",3
2845,0.5,"['NTP_H', 'Cisco-Web_H', 'tcp/51413_M']",3
2846,0.3,"['MEGA-MEGA.Cloud_H', 'GTHost-Dedicated.Instant.Servers_M', 'LinkedIn-Web_H']",3
2847,1.0,"['DigiCert-OCSP_H', 'AnyDesk-AnyDesk_H', 'DNS_H']",3
2848,0.5666666666666667,"['Tencent-Other_H', 'Oracle-Oracle.Cloud_H', 'ADP-NetBIOS.Session.Service_L']",3
2849,0.3,"['Cloudflare-Web_H', 'udp/58899_L', 'tcp/8080_H']",3
2850,0.3666666666666666,"['Cloudflare-ICMP_L', 'tcp/8181_H', 'BuiltIn-Meta-Whatsapp_H']",3
2851,0.3,"['DNS-DoH_DoT_H', 'tcp/58625_M', 'Hetzner-Hetzner.Hosting.Service_H']",3
2852,0.9,"['SSL_H', 'tcp/2345_H', 'Avast-Avast.Security_H']",3
2853,0.5333333333333333,"['Bunny.net-CDN_H', 'Baidu-DNS_H', 'Yandex-NetBIOS.Session.Service_M']",3
2854,0.3,"['Tencent-Other_H', 'udp/50001_L', 'Stark.Industries-Stark.Industries.Hosting.Service_M']",3
2855,0.3333333333333333,"['tcp/18920_H', 'tcp/1521_H', 'Tencent-Web_H']",3
2856,0.3,"['tcp/43133_M', 'udp/5683_L', 'tcp/8088_L']",3
2857,0.3666666666666666,"['Microsoft-Skype_Teams_H', 'Adobe-Adobe.Experience.Cloud_H', 'Atlassian-Atlassian.Notification_L']",3
2858,0.3,"['Pinterest-Web_H', 'Gigas-Gigas.Cloud_L', 'INAP-INAP_H']",3
2859,0.4666666666666667,"['udp/443_H', 'tcp/5000_H', 'Performive-Performive.Cloud_L']",3
2860,0.3666666666666666,"['Sony-PlayStation.Network_H', 'OVHcloud-OVH.Telecom_L', 'Tencent-Web_H']",3
2861,0.7666666666666667,"['Akamai-Linode.Cloud_H', 'udp/8993_M', 'Tencent-Web_H']",3
2862,0.6,"['Alibaba-Web_M', 'Tencent-Other_H', 'Yandex-Web_H']",3
2863,0.9333333333333332,"['DigiCert-OCSP_H', 'udp/443_H', 'tcp/2345_H']",3
2864,0.9,"['Oracle-NetBIOS.Session.Service_H', 'Adobe-Adobe.Sign_H', 'HTTPS_H']",3
2865,0.8,"['DNS_H', 'Microsoft-NetBIOS.Session.Service_H', 'Netflix-Web_H']",3
2866,0.4666666666666667,"['Salesforce-NetBIOS.Session.Service_M', 'GoDaddy-Web_M', 'tcp/39670_H']",3
2867,0.4666666666666667,"['tcp/8728_M', 'udp/9803_M', 'Stark.Industries-Stark.Industries.Hosting.Service_M']",3
2868,0.3333333333333333,"['Oracle-NetBIOS.Session.Service_H', 'Kaspersky-Web_H', 'mail.ru-NetBIOS.Session.Service_M']",3
2869,0.6666666666666666,"['udp/50084_H', 'LinkedIn-Web_H', 'udp/8993_M']",3
2870,0.3,"['Cloudflare-Web_H', 'Google-DNS_H', 'DCE-RPC_L']",3
2871,0.3666666666666666,"['Oracle-Oracle.Cloud_H', 'GlobalSign-OCSP_H', 'tcp/1_M']",3
2872,0.5,"['udp/5228_M', 'Meta-Whatsapp_H', 'Sony-PlayStation.Network_H']",3
2873,0.3666666666666666,"['Adobe-Adobe.Sign_H', 'Apple-APNs_H', 'tcp/4460_M']",3
2874,0.3,"['tcp/5000_H', 'udp/6882_L', 'Adobe-Adobe.Experience.Cloud_H']",3
2875,0.4666666666666667,"['Cisco-Webex.FedRAMP_M', 'Yandex-NetBIOS.Session.Service_M', 'Google-DNS_H']",3
2876,0.9666666666666668,"['tcp/43133_M', 'Dell-NetBIOS.Session.Service_M', 'BuiltIn-Meta-Whatsapp_H']",3
2877,0.7333333333333333,"['Oracle-NetBIOS.Session.Service_H', 'Dropbox-Web_H', 'Salesforce-Web_M']",3
2878,0.4,"['GlobalSign-OCSP_H', 'Akamai-Linode.Cloud_H', 'Intuit-Web_H']",3
2879,0.3,"['DNS-DoH_DoT_H', 'HTTP_H', 'tcp/51400_M']",3
2880,0.3333333333333333,"['Sectigo-Sectigo_M', 'Dropbox-NetBIOS.Session.Service_L', 'udp/443_H']",3
2881,1.0,"['Meta-Whatsapp_H', 'Alibaba-Alibaba.Cloud_H', 'CDN77-CDN_H']",3
2882,0.9,"['HTTPS_H', 'Rackspace-CDN_H', 'Yandex-Web_H']",3
2883,0.5666666666666667,"['udp/53698_H', 'Tencent-Other_H', 'ADP-NetBIOS.Session.Service_L']",3
2884,0.4666666666666667,"['ByteDance-Lark_H', 'Malicious-Malicious.Server_M', 'ntp.org-NTP_H']",3
2885,0.3333333333333333,"['Zoho-Web_M', 'Apple-ICMP_H', 'Avast-Avast.Security_H']",3
2886,0.5,"['Blockchain-Crypto.Mining.Pool_H', 'SpaceX-Starlink_M', 'tcp/8728_M']",3
2887,1.0,"['Tencent-DNS_H', 'Microsoft-Office365_H', 'Tencent-Web_H']",3
2888,0.4,"['NTP_H', 'tcp/8888_H', 'Bitdefender-Web_H']",3
2889,0.6666666666666666,"['ESET-Eset.Service_M', 'Cloudflare-CDN_H', 'INAP-INAP_H']",3
2890,0.3,"['Bunny.net-CDN_H', 'Sectigo-Sectigo_M', 'DNS_H']",3
2891,0.9333333333333332,"['SSL_H', 'tcp/30192_H', 'HTTPS_H']",3
2892,0.3,"['udp/51413_M', 'udp/64673_H', 'Akamai-Linode.Cloud_H']",3
2893,0.4,"['SMB_H', 'OVHcloud-OVHcloud_H', 'udp/54743_M']",3
2894,0.7333333333333333,"['NewRelic-Web_H', 'Google-ICMP_H', 'SSH_M']",3
2895,0.6,"['Salesforce-NetBIOS.Session.Service_M', 'OVHcloud-OVHcloud_H', 'Alibaba-Other_M']",3
2896,0.8333333333333334,"['Cisco-Webex_H', 'Tencent-Other_H', 'Tencent-NetBIOS.Session.Service_H']",3
2897,0.9,"['Citrix-Web_H', 'DNS_H', 'udp/25401_M']",3
2898,0.4,"['tcp/5443_H', 'Dell-NetBIOS.Session.Service_M', 'udp/6002_H']",3
2899,0.3,"['udp/52148_M', 'tcp/8888_H', 'tcp/51413_M']",3
2900,0.6,"['ESET-Eset.Service_M', 'Edgio-CDN_M', 'Rackspace-CDN_H']",3
2901,0.3,"['FTP_L', 'Microsoft-Office365.Published_H', 'DigitalOcean-DigitalOcean.Platform_H']",3
2902,0.3333333333333333,"['tcp/14433_H', 'Apple-NetBIOS.Session.Service_H', 'tcp/8181_H']",3
2903,0.3666666666666666,"['Edgio-CDN_M', 'udp/50001_L', 'tcp/8886_H']",3
2904,0.3666666666666666,"['Meta-NetBIOS.Session.Service_M', 'TRACEROUTE_M', 'Cloudflare-NTP_H']",3
2905,0.3,"['udp/46803_L', 'Baidu-Web_H', 'udp/53698_H']",3
2906,0.3,"['Adobe-Adobe.Experience.Cloud_H', 'Adobe-NetBIOS.Session.Service_M', 'tcp/47328_L']",3
2907,0.3,"['Oracle-NetBIOS.Session.Service_H', 'SpaceX-Starlink_M', 'udp/58625_L']",3
2908,0.9,"['Alibaba-DingTalk_H', 'Akamai-CDN_H', 'udp/53698_H']",3
2909,1.0,"['Microsoft-Outlook_H', 'Google-DNS_H', 'tcp/8886_H']",3
2910,0.3666666666666666,"['LinkedIn-NetBIOS.Session.Service_L', 'IKE_H', 'Cloudflare-NTP_H']",3
2911,0.3,"['Fortinet-FortiSASE_L', 'udp/138_M', 'Yahoo-Inbound_Email_H']",3
2912,0.3333333333333333,"['Bunny.net-CDN_M', 'tcp/8888_H', 'Dell-Web_M']",3
2913,0.3,"['udp/51896_H', 'tcp/48252_M', 'Hetzner-Hetzner.Hosting.Service_H']",3
2914,0.4666666666666667,"['Apple-NetBIOS.Session.Service_H', 'Apple-APNs_H', 'Atlassian-Atlassian.Notification_L']",3
2915,0.3,"['Apple-NetBIOS.Session.Service_H', 'udp/25000_M', 'SNMP_H']",3
2916,0.5,"['Oracle-Oracle.Cloud_H', 'IKE_H', 'tcp/51413_M']",3
2917,0.4333333333333333,"['Cato-Cato.Cloud_L', 'Tencent-NetBIOS.Session.Service_H', 'tcp/2345_H']",3
2918,0.3666666666666666,"['Yandex-NetBIOS.Session.Service_M', 'X-WINDOWS_M', 'udp/55559_M']",3
2919,0.3666666666666666,"['udp/5001_H', 'Netflix-NetBIOS.Session.Service_M', 'tcp/4460_H']",3
2920,0.3333333333333333,"['Cloudflare-DNS_H', 'Apple-ICMP_H', 'Truecaller-Truecaller_M']",3
2921,0.3333333333333333,"['Edgio-CDN_M', 'IKE_H', '8443_M']",3
2922,0.3,"['Microsoft-Skype_Teams_H', 'Google-DNS_H', 'TrendMicro-Web_M']",3
2923,0.3333333333333333,"['Microsoft-Web_H', 'Shopify-Shopify_M', 'Cloudflare-Web_H']",3
2924,0.3333333333333333,"['mail.ru-Web_M', 'tcp/7680_H', 'Microsoft-Microsoft.Update_H']",3
2925,0.3,"['TELNET_M', 'Apple-ICMP_H', 'tcp/2345_H']",3
2926,0.7333333333333333,"['tcp/5000_H', 'Imperva-Imperva.Cloud.WAF_M', 'DNS_H']",3
2927,0.3,"['Baidu-ICMP_H', 'Akamai-CDN_H', 'Zoho-Site24x7.Monitor_H']",3
2928,0.4666666666666667,"['udp/50002_L', 'GlobalSign-OCSP_H', 'Alibaba-Other_M']",3
2929,0.3,"['Apple-Web_H', 'GoDaddy-Web_M', 'Yahoo-Inbound_Email_H']",3
2930,0.3,"['AnyDesk-AnyDesk_H', 'DCE-RPC_L', 'tcp/39670_H']",3
2931,0.3,"['VK-NetBIOS.Session.Service_L', 'IKE_H', 'Tencent-VooV.Meeting_H']",3
2932,0.3,"['tcp/4433_L', 'Dell-NetBIOS.Session.Service_M', 'Amazon-Web_M']",3
2933,0.9,"['Hetzner-Hetzner.Hosting.Service_H', 'ntp.org-NTP_H', 'M247-M247.Hosting.Service_H']",3
2934,0.3,"['udp/12885_L', 'tcp/30192_H', 'Citrix-Web_H']",3
2935,0.6666666666666666,"['tcp/39670_H', 'Akamai-CDN_H', 'Adobe-NetBIOS.Session.Service_M']",3
2936,0.3,"['TrendMicro-Web_M', 'tcp/8886_H', 'DigitalOcean-DigitalOcean.Platform_H']",3
2937,0.3666666666666666,"['udp/54743_M', 'Hosting-Bulletproof.Hosting_H', 'Alibaba-Other_M']",3
2938,0.4333333333333333,"['GCore.Labs-CDN_H', 'udp/9803_M', 'LinkedIn-Web_H']",3
